,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP3780,0.77647,0.24571,0.0,0.0,0.51579,0.05882,0.0,1.2963,0.24946,0.625,0.0,0.0,2.13514,0.33333,0.25096,0.38462,0.59578,-0.64253,0.0,0.57895,-0.60015,-1.45675,0.0,0.0,0.17748,0.26053,-1.19159,-1.06742,0.0,0.38699,-0.02877,0.0,0.63655,0.25341,0.06879,-1.45675,0.35325,0.57002,0.40484,-0.46683,-0.3609,0.15603,0.0,0.0,0.0,-0.09277,-1.19159,0.0,0.0,0.50731,0
DBAASP79,-0.4,0.5706,0.0,0.0,1.16667,0.0,0.0,1.11111,-1.17492,0.58824,0.0,-0.81481,0.97297,-0.5,-1.20864,0.0,0.67697,-0.17257,0.0,1.65,0.14635,82.29247,0.05556,3.50013,-0.60862,1.575,273.279,-0.53572,0.0,-0.41626,-0.34949,0.0,0.55234,0.25926,-0.4248,82.29247,0.56342,-0.27991,-0.09099,-0.79769,-0.47143,0.18977,0.0,0.75879,0.0,0.22034,-1.34119,0.0,1.2,0.68763,0
DBAASP1785,-0.14194,0.5816,0.0,0.03571,1.2303,0.0,0.0,3.81481,0.61757,0.66667,0.03226,-0.66204,4.05405,-0.34375,0.75165,0.37037,-0.12471,0.09633,0.03448,1.0,0.06457,-3.68149,0.03226,1.08772,-0.34383,0.64091,-3.0114,0.02821,272945431961848.0,-0.41626,0.66668,0.0,-0.04413,0.37037,0.03961,-3.68149,0.37183,0.6609,-0.52849,0.02455,0.15584,-0.38525,0.0,1.55555,0.0,-1.0416,-3.0114,0.0,4.36364,-0.14248,0
DBAASP2409,-0.22609,0.06225,0.0,0.0,0.46667,0.0,0.0,2.0,0.09754,0.0,0.0,0.2037,2.45946,-0.29167,0.11164,1.31579,-0.31989,-0.42475,0.0,0.88,-0.62408,-2.48925,0.04348,1.72878,-0.26437,0.09,-2.03617,-0.1216,360287970189640.0,2.28943,0.64363,0.0,0.31213,0.28148,-0.47055,-2.48925,0.56342,-0.79307,0.47151,0.95722,0.30857,0.50108,0.0,0.0,0.66667,0.70508,-2.03617,0.0,1.92,-0.42073,0
DBAASP205,-0.4,0.85858,0.0,0.0,1.14253,0.0,0.03704,2.44444,-0.04826,0.38462,0.0,-0.81481,2.59459,-0.5,-0.03853,0.43478,0.37134,0.19975,0.0,1.51724,0.54165,-3.10674,0.0,1.37996,-0.02581,1.56724,-2.54126,0.23099,621186155499379.0,2.90244,-2.71922,0.04,0.16689,0.37037,-0.49579,-3.10674,0.71258,-0.12201,-0.52849,-0.60222,0.32512,-0.10508,0.0,2.3629,0.0,0.85096,-2.54126,0.0,2.48276,0.32925,0
DBAASP3932,0.0,0.1621,0.0,0.0,0.84583,0.0,0.0,3.66667,0.30396,0.0,0.0,-0.3417,4.59459,-0.17742,0.28197,0.76923,0.40728,-0.10845,0.0,0.34375,-0.50849,62.16754,0.0,1.53984,-0.3047,0.25312,-2.89676,-0.22052,844424930131968.0,1.99512,0.90127,0.10714,-0.42429,0.30093,0.91904,-3.54134,0.81298,0.2598,0.22151,0.03429,0.24107,-0.39434,0.03448,0.73777,0.5,0.24788,-2.89676,0.0,1.5,0.18141,0
DBAASP4996,-0.12414,0.53546,0.0,0.0,-0.01505,0.0,0.0,2.81481,0.91896,0.0,0.0,-0.32593,3.37838,0.0,0.92507,2.4,0.18496,0.08727,0.0,2.48387,-0.27809,-3.39891,0.0,0.0,0.0349,-0.30484,-2.78025,-0.20005,290554814669065.0,1.18699,0.102,0.03704,-0.06002,0.19116,-0.35839,-3.39891,0.53121,-0.48151,-0.26923,0.21577,-0.24885,0.1351,0.0,0.7547,0.0,0.90979,-2.78025,0.0,0.77419,0.34529,0
DBAASP2629,-0.26207,0.18406,0.0,0.0,1.18925,0.0,0.0,4.11111,-0.09247,0.35714,0.03448,-0.65185,4.32432,0.0,-0.07913,0.8,0.28672,-0.21825,0.0,0.35484,0.13155,-3.39891,0.03448,1.10589,-0.24341,0.42097,-2.78025,-0.14704,290554814669064.0,-0.41626,0.66135,0.0,-0.94975,0.26284,-0.35839,-3.39891,0.63855,0.14162,-0.00997,0.33221,0.52535,-0.78651,0.0,4.12747,0.0,0.48332,-2.78025,0.0,4.64516,0.23699,0
DBAASP3954,0.0,0.61599,0.03333,0.03704,0.11667,0.0,0.03333,3.59259,1.37016,0.34483,0.03333,-0.18399,3.89189,-0.33871,1.35093,0.0,-0.0705,-0.10196,0.0,1.03125,0.05357,-3.54134,0.0,0.49909,-0.50203,0.25312,-2.89676,-0.32014,844424930131968.0,3.45528,0.49772,0.10714,0.24893,0.37037,-0.36762,-3.54134,0.29305,0.2598,-0.52849,-0.25109,-0.50893,0.10583,0.0,0.0,0.33333,-0.85381,-2.89676,0.0,2.25,0.3248,0
DBAASP2014,-0.24,0.69164,0.0,0.0,-0.12099,0.0,0.0,1.85185,0.79662,0.0,0.0,-0.43875,2.35135,-0.30769,0.75049,1.90476,-0.25448,-0.56244,0.0,1.22222,-0.23418,-2.80394,0.0,0.0,-0.46988,0.38333,-2.29358,-0.09135,333599972397814.0,-0.41626,0.53405,0.0,0.05998,0.37037,-0.4841,-2.80394,-0.37323,-0.42958,-0.22414,-0.27252,0.09524,-0.15023,0.04167,0.0,0.0,-1.66478,-2.29358,0.0,0.0,-0.55782,0
DBAASP3370,-0.4,1.49855,0.0,0.04545,1.43457,0.0,0.04,2.0,1.3019,0.0,0.04,-0.62678,2.56757,-0.5,1.03285,0.47619,0.41619,0.01505,0.0,0.40741,-0.35438,-2.80394,0.0,0.70153,0.41522,1.38333,-2.29358,-0.078,1334399889591258.0,-0.41626,0.6837,0.17391,-0.19756,0.32922,-0.4841,-2.80394,0.55109,0.84264,0.08021,-0.53748,-0.34921,-0.21513,0.08333,0.0,0.0,-0.19586,-2.29358,0.0,0.88889,0.60834,0
DBAASP1367,-0.23333,0.73819,0.0,0.0,0.07179,0.0,0.0,1.66667,0.4212,0.0,0.0,-0.03259,2.43243,-0.3,0.5033,2.25,0.64721,-0.4519,0.0,2.11538,-0.28318,-2.64817,0.04167,0.79081,0.36429,0.24231,-2.16616,-0.04628,346430740566961.0,2.2374,0.24471,0.0,-0.25455,0.37037,-0.47759,-2.64817,0.84498,-0.22413,0.42606,-0.13239,0.42857,-0.05574,0.0,0.0,1.0,-0.27119,-2.16616,0.0,0.0,0.41579,0
DBAASP3702,-0.26667,0.27557,0.03333,0.03704,0.2625,0.0,0.0,3.25926,0.06784,0.34483,0.0,-0.4994,4.02703,-0.17742,0.11707,0.38462,0.57896,0.43539,0.0,1.71875,0.20893,-3.54134,0.0,0.56398,-0.17345,0.675,-2.89676,0.36284,281474976710656.0,2.45528,-2.62909,0.0,0.64644,0.02315,-0.51058,-3.54134,0.60501,0.2598,0.22151,-0.82819,-0.50893,0.12154,0.0,1.43217,0.5,0.93644,-2.89676,0.0,2.25,0.54167,0
DBAASP4951,-0.15758,1.03746,0.0303,0.03333,0.46667,0.0,0.0303,2.92593,0.75747,0.0,0.0303,-0.81481,3.37838,-0.5,0.70249,0.17241,0.05085,0.18668,0.0,1.25714,0.43063,-3.95537,0.06061,0.0,0.13949,1.35,-3.23543,0.00029,772045650406370.0,-0.41626,-1.81082,0.03226,-0.46371,0.37037,-0.39212,-3.95537,0.84863,0.2974,-0.07688,-0.76772,0.51429,-0.59262,0.03125,0.75432,0.0,-0.12591,-3.23543,0.0,1.37143,0.28192,0
DBAASP3456,-0.4,0.98379,0.0,0.0,1.30345,0.0,0.07407,2.14815,-0.44758,0.0,0.03704,-0.81481,2.32432,-0.5,-0.30492,0.21739,0.16646,0.46029,0.0,1.13793,-0.15705,-3.10674,0.0,2.65585,0.60331,2.03276,-2.54126,0.19782,621186155499379.0,2.90244,-2.29202,0.04,-0.03533,0.37037,-0.49579,-3.10674,0.71258,-0.12201,-0.52849,-0.37552,0.53202,0.05515,0.0,0.84346,0.33333,0.85096,-2.54126,0.0,0.82759,0.14872,0
DBAASP1702,-0.25185,0.85858,0.03704,0.0,0.33793,0.0,0.0,2.03704,0.72312,0.0,0.0,-0.46561,2.97297,-0.32143,0.7275,1.52174,0.00631,0.15791,0.0,1.51724,-0.48838,-3.10674,0.07407,0.0,0.19452,0.94655,-2.54126,0.06736,0.0,2.12195,-1.02667,0.0,-0.21226,0.33206,-0.49579,-3.10674,0.4831,-0.45754,-0.24849,-0.17087,0.11823,-0.0664,0.0,0.0,1.0,-0.06078,-2.54126,0.0,0.0,0.35298,0
DBAASP3413,-0.05217,0.06225,0.0,0.0,0.28,0.0,0.0,2.40741,0.55324,0.45455,0.0,0.0,3.02703,-0.29167,0.46206,1.31579,0.18805,-0.37773,0.0,1.32,0.3059,-2.48925,0.0,0.0,0.44654,-0.27,-2.03617,0.25595,0.0,0.5122,0.37199,0.0,0.92727,-0.16296,0.6274,-2.48925,0.29721,0.19827,0.47151,-0.09415,-0.41143,1.6256,0.0,0.0,0.33333,-0.88136,-2.03617,0.0,2.88,0.68888,0
DBAASP2703,0.0,0.38905,0.0,0.0,0.2625,0.0,0.03333,3.55556,0.35322,0.0,0.03333,-0.3417,3.67568,-0.17742,0.61348,0.96154,-0.3706,-0.2832,0.0,0.6875,0.33202,-3.54134,0.03333,0.61822,-0.33134,0.39375,-2.89676,-0.30035,281474976710656.0,-0.41626,0.74266,0.0,-0.33905,0.12731,-0.51058,-3.54134,1.07295,-0.19143,0.22151,-0.00299,0.99107,-0.08957,0.0,0.76313,0.0,-0.44068,-2.89676,0.0,2.25,-0.57084,0
DBAASP2030,-0.24615,0.25936,0.0,0.0,0.53333,0.0,0.0,2.66667,-0.14872,0.4,0.0,-0.09053,3.2973,-0.31481,-0.21542,1.59091,-0.41918,-0.15125,0.0,0.78571,-0.71486,-2.95675,0.0,1.45912,0.13248,0.51429,-2.41857,0.1565,1.0,2.11382,0.5248,0.0,-0.11933,0.37037,-0.16339,-2.95675,0.69414,-0.26965,0.34651,0.00025,-0.21429,0.12805,0.0,0.0,1.0,0.03148,-2.41857,0.0,0.85714,-0.32273,0
DBAASP1700,-0.22609,0.35274,0.0,0.0,0.84,0.0,0.0,2.11111,1.38595,0.0,0.0,-0.61111,1.94595,-0.5,1.35447,0.78947,-0.48592,-0.22337,0.0,1.76,0.27144,-2.48925,0.0,0.0,-0.5786,-0.09,-2.03617,-0.08531,0.0,0.9187,0.4457,0.0,-0.11415,0.23704,-0.47055,-2.48925,0.76307,0.19827,0.13818,0.51841,1.02857,-0.00371,0.0,0.74716,0.0,0.17627,-2.03617,0.0,5.76,-0.36215,0
DBAASP3510,-0.05217,0.78847,0.0,0.0,0.28,0.04348,0.0,1.55556,1.06816,0.0,0.0,-0.2037,2.32432,-0.08333,0.99201,1.31579,0.46985,-0.82272,0.0,1.32,-0.16736,-2.48925,0.04348,0.0,-0.07608,0.27,-2.03617,-0.54652,720575940379279.0,-0.41626,0.27866,0.0,-0.15137,0.28148,-0.47055,-2.48925,0.82962,-0.19827,-0.19516,-0.15445,0.54857,-0.15106,0.0,0.0,0.5,-1.58644,-2.03617,0.0,0.0,-0.24617,0
DBAASP1385,0.20606,0.31124,0.0,0.0,0.33333,0.0,0.0,4.37037,1.39174,0.625,0.06061,-0.52723,5.72973,0.08824,1.22802,0.86207,0.62281,-0.15583,0.0,0.62857,0.7469,-3.95537,0.0,0.0,0.29886,-0.45,-3.23543,-0.07339,1544091300812742.0,0.97073,0.17262,0.12903,0.48751,0.21164,-0.39212,-3.95537,0.23066,0.57002,-0.07688,-0.5886,0.34286,0.21182,0.15625,1.39457,0.0,0.0,-3.23543,0.0,1.37143,0.74445,0
DBAASP3095,-0.17143,1.05148,0.0,0.0,0.29009,0.0,0.0,3.74074,0.95902,0.0,0.0,-0.2716,4.94595,-0.36111,0.9737,0.80645,0.24216,-0.01257,0.0,1.78378,-0.06394,-4.2213,0.02857,0.0,0.35685,0.76622,-3.45296,-0.16255,486875635391405.0,1.61789,-0.93084,0.0303,-0.11642,0.34034,-0.5299,-4.2213,0.64436,-0.02333,-0.31637,-0.67145,0.18533,-0.09495,0.02941,0.0,0.0,-0.14292,-3.45296,0.0303,0.0,0.38686,0
DBAASP3855,-0.30244,1.17015,0.02439,0.0,0.29302,0.0,0.0,4.2963,0.99536,0.0,0.0,-0.69841,4.78378,-0.5,0.96631,1.35135,0.58776,0.30968,0.0,2.30233,0.20208,-4.97757,0.0,0.0,0.02777,0.80581,-4.07157,-0.00029,209469750110256.0,2.62114,-0.02651,0.0,-0.21736,0.37037,-0.22798,-4.97757,0.68723,-0.02974,0.00997,-0.25107,0.49834,0.12045,0.0,1.57412,0.33333,-0.08199,-4.07157,0.0,1.11628,0.69176,0
DBAASP3563,-0.1,0.60518,0.025,0.0,0.53333,0.0,0.0,4.2963,0.20317,0.0,0.0,-0.81481,5.86486,-0.37805,0.30066,0.41667,0.22142,-0.02251,0.0,1.30952,-0.14578,52.28094,0.05,1.59382,-0.45425,1.37143,-3.97169,0.24025,0.0,2.66179,-1.58342,0.0,0.05761,0.18519,-0.43569,-4.85547,0.55549,-0.12201,0.20835,-0.78493,0.42857,0.10688,0.0,0.0,0.0,-0.23083,-3.97169,0.0,0.0,0.35754,0
DBAASP3815,-0.4,0.86455,0.0,0.0,0.31111,0.0,0.0,4.92593,1.79719,0.25641,0.05,0.13911,5.32432,-0.37805,1.79524,1.66667,0.28684,0.20684,0.0,1.57143,0.58173,-4.85547,0.0,0.0,0.25612,-0.02143,-3.97169,0.47494,1286742750677285.0,3.50569,0.51142,0.05263,-0.05094,0.37037,-0.54462,-4.85547,0.8724,0.10168,0.20835,0.12506,0.14286,0.40481,0.0,0.78347,0.66667,-0.12591,-3.97169,0.0,2.28571,0.25719,0
DBAASP2300,-0.29474,0.47982,0.07895,0.0,1.16667,0.0,0.0,4.55556,-0.00025,0.81081,0.0,-0.81481,4.89189,-0.24359,0.26535,0.29412,-0.15775,-0.07871,0.0,1.1,0.10189,-4.60672,0.02632,0.5048,0.07135,1.35,-3.76822,0.14224,0.0,-0.41626,-2.70069,0.0,-0.05887,0.34259,0.03268,-4.60672,0.39704,0.26793,0.05484,-0.09237,0.27857,-0.17174,0.0,2.30434,0.0,0.33051,-3.76822,0.0,4.2,-0.28124,0
DBAASP5062,-0.10732,0.74793,0.0,0.05263,0.29302,0.0,0.0,5.33333,0.37734,0.25,0.0,-0.34921,6.08108,-0.2619,0.57348,0.54054,0.12728,-0.33061,0.0,0.76744,-0.07203,-4.97757,0.0,0.86815,-0.43577,0.70116,-4.07157,-0.42004,628409250330766.0,2.20976,0.78964,0.02564,-0.09257,0.37037,-0.54715,-4.97757,1.15154,-0.02974,-0.16952,-0.05286,0.3588,-0.2134,0.025,0.0,0.0,0.12298,-4.07157,0.0,0.0,0.13582,0
DBAASP3827,-0.4,0.77809,0.075,0.0,0.75556,0.0,0.0,4.18519,0.2586,0.0,0.0,-0.69557,5.0,-0.2561,0.16601,0.55556,0.03591,0.33471,0.0,0.78571,0.20968,109.41736,0.05,0.97249,-0.239,1.47857,-3.97169,0.28621,428914250225762.0,2.93333,-1.40236,0.0,-0.56155,0.37037,-0.54462,-4.85547,0.63472,0.10168,0.02414,-0.24108,-0.14286,-0.35989,0.02564,0.0,0.0,0.8184,-3.97169,0.0,0.57143,0.30032,0
DBAASP3916,-0.4,0.95334,0.05714,0.0,1.04685,0.05714,0.0,4.11111,0.82314,0.29412,0.0,-0.81481,4.0,-0.5,0.8073,0.32258,0.6129,-0.17663,0.0,2.08108,0.39049,-4.2213,0.02857,0.517,-0.32337,1.37432,-3.45296,-0.09259,0.0,2.44065,-2.36645,0.0,-0.42985,0.25025,-0.5299,-4.2213,0.68932,0.36155,-0.10425,-0.40443,-0.139,-0.45284,0.0,3.83937,0.0,-0.14292,-3.45296,0.0,4.54054,0.51546,0
DBAASP4333,-0.4,-0.42562,0.10811,0.0,1.9265,0.0,0.0,5.88889,-3.54192,1.11111,0.0,-0.68616,6.24324,0.02632,-3.67966,0.0,1.81246,0.06962,0.0,0.28205,0.18395,-4.47995,0.05405,9.20867,0.17062,1.74231,-3.66452,0.46614,0.0,2.89431,3.41226,0.0,0.13285,0.08547,-0.53624,470.31172,0.75966,-0.42958,-0.12849,-1.58948,0.1978,-0.01437,0.0,0.72524,0.11111,0.74576,-3.66452,0.0,0.61538,1.70954,0
DBAASP5066,-0.1,1.03746,0.025,0.02703,0.97778,0.0,0.0,5.48148,1.22728,0.0,0.05,-0.45709,6.0,-0.2561,1.22237,0.27778,0.14681,-0.13988,0.0,0.2619,-0.19044,-4.85547,0.025,0.45367,-0.36554,0.83571,-3.97169,-0.18543,1286742750677284.0,3.86179,0.39042,0.07895,0.45269,0.34392,-0.32677,-4.85547,0.99124,0.6609,-0.34428,-0.56136,0.0,0.13551,0.10256,1.52786,0.0,0.8184,-3.97169,0.02632,1.71429,0.04909,0
DBAASP3735,-0.4,1.09509,0.04651,0.025,0.88148,0.0,0.02326,5.40741,0.77668,0.2381,0.02326,-0.59259,7.10811,-0.38636,0.70807,0.51282,1.64324,0.00886,0.02439,1.22222,-0.21446,-5.21749,0.04651,0.43187,-0.40446,0.95,-4.26782,0.38573,400319966877378.0,2.99512,0.60121,0.02439,0.836,0.2716,-0.55188,-5.21749,0.78525,1.18017,-0.35776,-0.56372,-1.2381,0.39858,0.04762,1.50284,0.33333,-0.58757,-4.26782,0.0,1.06667,1.82098,0
DBAASP2738,-0.1551,0.83403,0.0,0.0,0.26536,0.0,0.0,6.2963,0.88118,0.0,0.02041,-0.61926,7.13514,-0.5,0.8635,1.0,-0.04329,-0.03807,0.0,1.07843,-0.04275,-5.90624,0.0,0.0,0.14677,0.87353,-4.8312,-0.42794,883058750464804.0,4.33984,-1.4654,0.02128,0.09157,0.30501,-0.47414,-5.90624,0.9027,0.02478,0.06725,-0.29492,0.01681,-0.08153,0.02083,0.76973,0.0,1.33067,-4.8312,0.0,0.94118,-0.0204,0
DBAASP318,-0.23333,0.35274,0.02083,0.0,1.21333,0.0,0.02083,6.85185,-1.55608,0.21277,0.02083,-0.61527,7.24324,-0.5,-1.40947,0.68182,0.66088,0.16324,0.0,1.1,-0.19506,46.47007,0.0,5.73034,0.23729,1.44,-4.73975,0.16532,360287970189640.0,6.22114,0.46549,0.0,-0.11831,0.32593,-0.28756,46.47007,0.79634,-0.42185,-0.37632,-0.51846,0.66857,-0.06918,0.02128,1.56871,0.4,0.26441,-4.73975,0.0,1.44,0.85164,0
DBAASP3883,-0.31111,0.94916,0.04444,0.07143,0.42695,0.0,0.02222,5.66667,0.63503,0.22727,0.06667,-0.70853,6.45946,-0.5,0.54267,0.2439,0.52023,-0.12439,0.02326,0.70213,0.44541,-5.45201,0.0,0.80301,0.20504,1.36915,-4.45965,0.10231,1341497761344404.0,3.80488,-1.81718,0.06977,0.38306,0.34673,-0.45887,-5.45201,0.37934,0.49567,-0.20291,-1.13623,0.4924,-0.07478,0.02273,0.0,0.0,0.16877,348.52868,0.0,1.02128,0.35793,0
DBAASP428,-0.4,0.48562,0.02222,0.02381,1.12199,0.0,0.02222,5.40741,-0.78756,0.22727,0.0,-0.70853,5.78378,-0.5,-0.91557,0.4878,0.35356,0.13917,0.0,0.93617,-0.05596,-5.45201,0.0,5.14846,-0.24978,1.84787,-4.45965,0.2633,191642537334915.0,3.93659,-1.18382,0.0,-0.09569,0.27581,-0.5562,156.37359,0.83953,-0.19827,-0.20291,-0.53802,-0.01824,0.03006,0.0,4.12176,0.0,0.73134,-4.45965,0.0,2.55319,0.56559,0
DBAASP4939,-0.12093,0.53026,0.02326,0.025,-0.05185,0.0,0.02326,5.59259,0.31644,0.47619,0.02326,-0.48148,7.18919,-0.27273,0.31964,0.76923,0.5357,0.13568,0.02439,1.22222,0.31122,-5.21749,0.02326,0.39424,-0.10916,0.85,-4.26782,0.05452,400319966877377.0,1.89268,-1.77072,0.02439,0.74568,0.17284,-0.14523,-5.21749,0.82223,0.24548,-0.35776,-1.05479,-0.17143,0.044,0.04762,0.0,0.0,-1.371,-4.26782,0.0,0.0,0.7659,0
DBAASP234,-0.4,0.85302,0.02326,0.025,1.2963,0.0,0.02326,5.51852,0.28585,0.2381,0.02326,-0.59259,6.02703,-0.38636,0.33421,0.89744,0.10451,-0.11498,0.0,0.73333,0.09183,-5.21749,0.02326,1.05943,-0.09433,0.95,176.193,0.19942,400319966877377.0,3.66667,0.90069,0.04878,0.36043,0.34568,-0.55188,-5.21749,0.78525,0.55704,-0.01629,0.05867,-0.57143,0.0493,0.02381,2.39276,0.25,0.97928,-4.26782,0.0,2.66667,0.03574,0
DBAASP4562,0.29565,0.3134,0.0,0.0,0.60278,0.0,0.0,6.88889,-0.23642,0.22222,0.0,-0.1907,8.67568,-0.07447,-0.35557,1.19048,0.16733,-0.32233,0.0,0.6875,-0.45764,47.79757,0.0,1.54788,0.58509,0.39375,-4.55401,-0.33037,375299968947542.0,1.07967,0.17479,0.0,0.39879,0.34722,0.49016,-5.56736,0.57035,0.17624,-0.52849,-0.14612,0.05357,0.28363,0.0,1.58815,0.75,0.4774,-4.55401,0.0,1.0,0.17664,0
DBAASP4185,-0.4,0.54924,0.02041,0.0,0.53987,0.0,0.0,6.66667,0.76476,0.41667,0.06122,-0.81481,7.54054,-0.4,0.7328,0.33333,0.39902,0.13154,0.0,0.86275,0.02243,-5.90624,0.0,0.33636,-0.42939,0.87353,-4.8312,0.26281,883058750464803.0,2.6439,-2.0586,0.06383,-0.31164,0.28322,-0.56384,-5.90624,0.67433,0.38828,-0.08168,-0.3112,0.48739,-0.33987,0.0,4.45069,0.0,0.29379,-4.8312,0.0,2.82353,0.58108,0
DBAASP2380,-0.22979,1.03746,0.02128,0.04545,0.48571,0.0,0.02128,6.07407,0.8753,0.0,0.02128,-0.81481,6.24324,-0.5,0.89372,0.46512,-0.11212,0.27321,0.0,1.12245,0.50277,-5.68149,0.0,0.0,-0.24514,1.47857,168.13072,0.09997,551461178861693.0,-0.41626,-1.96288,0.04444,-0.03877,0.34769,-0.56018,-5.68149,0.54983,0.34482,-0.06182,-0.72243,1.10204,-0.13536,0.0,0.7605,0.0,1.31304,-4.64736,0.0,1.95918,-0.08742,0
AAPeptide151,-0.4,0.86963,0.0,0.0,1.18039,0.0,0.03125,4.03704,2.88317,0.0,0.15625,-0.51852,3.37838,-0.5,2.66894,0.17857,-0.27536,-0.38124,0.0,0.0,0.32977,-3.81947,0.0,0.0,-0.14056,-0.18529,-3.12426,-0.78163,2914093876533850.0,3.45203,0.81953,0.36667,0.96739,0.17429,-0.24988,-3.81947,0.59278,1.31753,-0.52849,0.16519,0.2521,0.13432,0.03226,3.81286,0.0,1.11466,-3.12426,0.0,7.76471,-0.14929,1
AAPeptide241,-0.4,0.20749,0.0,0.0,1.4,0.0,0.0,-1.55556,0.025,0.0,0.0,1.62963,-2.0,-0.5,-0.19618,0.0,-1.81797,0.18543,0.0,2.2,-2.06178,2.07122,0.0,2.0924,-0.05892,0.45,1.69423,0.48894,0.0,-0.41626,1.18424,0.0,0.68541,0.14815,2.09133,2.07122,-0.1021,-0.79307,-0.52849,0.78981,-1.37143,0.78457,0.0,0.0,0.0,0.0,1.69423,0.0,0.0,-0.89321,1
AAPeptide138,-0.4,1.65993,0.0,0.0,1.4,0.0,0.0,-1.66667,2.20717,0.0,0.33333,-0.81481,-1.91892,-0.5,3.1581,0.0,1.18757,2.0816,0.0,0.0,0.93835,2.07122,0.0,0.0,1.16817,0.45,1.69423,1.81739,3602879701896397.0,-0.41626,0.05095,0.0,-2.1037,0.37037,0.26142,2.07122,-0.1021,-0.79307,-0.52849,-1.23156,-0.17143,-1.027,0.0,0.0,0.0,0.88136,1.69423,0.0,0.0,0.73601,1
AAPeptide226,0.93333,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-1.25926,-0.57805,0.0,0.0,0.40741,-1.59459,2.0,-0.71882,0.0,-1.63394,0.0916,0.0,0.0,-1.41928,2.07122,0.0,0.0,-0.67106,-0.45,1.69423,-0.81766,0.0,-0.09106,-0.65009,0.0,-2.40037,-0.74074,-0.65354,2.07122,-0.43485,1.38788,-0.52849,0.36797,-0.17143,-1.83612,0.0,0.0,0.0,0.0,1.69423,0.0,0.0,-0.69802,1
AAPeptide053,-0.4,1.09509,0.0,0.0,0.57037,0.0,0.14286,-1.11111,1.39099,0.0,0.14286,-0.81481,-1.16216,-0.5,1.33405,0.0,0.91965,0.94976,0.0,0.0,0.21605,0.768,0.0,0.0,0.58957,0.55,0.62821,1.28088,2001599834386887.2,-0.41626,1.16615,0.0,0.36525,0.24691,0.36308,0.768,0.30461,1.38788,-0.52849,-0.34438,-1.2381,-0.54523,0.16667,0.0,0.0,0.78343,0.62821,0.0,0.0,1.53565,1
AAPeptide072,-0.4,1.55618,0.08333,0.11111,1.53333,0.0,0.0,-0.62963,0.85013,0.0,0.08333,-0.81481,-0.51351,-0.5,0.88526,0.0,0.65589,0.8591,0.0,0.78571,0.03097,-0.45452,0.0,0.0,-0.769,2.12143,-0.37179,0.86093,643371375338642.0,-0.41626,-1.57805,0.1,0.30818,0.37037,-0.32677,-0.45452,0.99124,1.58615,0.17151,-0.27144,-1.71429,0.01404,0.0,0.0,0.0,-2.64407,-0.37179,0.0,0.0,1.30588,1
AAPeptide203,-0.4,1.13177,0.0,0.0,0.38182,0.11111,0.0,-0.2963,0.96021,2.5,0.0,-0.81481,-0.51351,-0.5,0.92987,0.0,0.50883,0.59284,0.0,2.0,0.6348,0.24281,0.0,0.0,-0.48492,0.77727,378.73643,0.82256,0.0,-0.41626,0.18495,0.0,-0.38508,0.26936,-0.23765,0.24281,-0.13235,-0.24784,0.47151,-0.71219,-2.02597,-0.5189,0.0,0.0,0.0,-1.44222,0.19861,0.0,0.0,0.58929,1
AAPeptide235,-0.4,0.93371,0.0,0.0,0.46667,0.0,0.0,-1.74074,0.90175,0.0,0.0,-0.81481,-1.86486,-0.5,0.57339,0.0,-0.08673,0.16782,0.0,2.2,0.41264,2.07122,0.0,0.0,0.14693,0.45,1.69423,0.35581,0.0,-0.41626,0.18971,0.0,-0.34123,0.14815,2.09133,2.07122,0.56342,1.38788,6.47151,-1.06913,-1.37143,-1.0945,0.0,0.0,0.0,-1.76271,1.69423,0.0,0.0,2.05636,1
